TIME	     NODE ID   CLOCK_T	CPU	  LPM	        TX	  RX
09:21.074	ID:3	71686	760	326919		0	327679
09:30.411	ID:2	72966	772	326906		0	327680
09:30.523	ID:4	72966	748	326931		0	327680
09:30.557	ID:1	72966	765	326914		0	327680
09:30.889	ID:5	72966	750	326929		0	327679
09:31.074	ID:3	72966	744	326935		0	327679
09:40.411	ID:2	74246	757	326922		0	327679
09:40.523	ID:4	74246	750	326929		0	327679
09:40.557	ID:1	74246	757	326922		0	327679
09:40.889	ID:5	74246	757	326922		0	327679
09:41.074	ID:3	74246	744	326935		0	327680
09:50.411	ID:2	75526	757	326921		0	327680
09:50.523	ID:4	75526	802	326876		24	327655
09:50.557	ID:1	75526	770	326909		0	327680
09:50.889	ID:5	75526	761	326918		0	327679
09:51.074	ID:3	75526	744	326935		0	327680
10:00.411	ID:2	76806	757	326922		0	327680
10:00.523	ID:4	76806	756	326923		0	327679
10:00.642	ID:1	76816	4912	325563		31	330444
10:01.074	ID:3	76806	751	326928		0	327680
10:10.411	ID:2	78086	7620	320059		62	327617
10:10.523	ID:4	78086	8351	319328		0	327679
10:10.557	ID:1	78086	7638	317246		64	324820
10:11.074	ID:3	78086	3459	324220		31	327647
10:20.411	ID:2	79366	781	326898		0	327679
10:20.523	ID:4	79366	764	326915		0	327679
10:20.557	ID:1	79366	774	326905		0	327679
10:20.889	ID:5	79366	754	326925		0	327679
10:21.074	ID:3	79366	747	326931		0	327679
10:30.411	ID:2	80646	758	326921		0	327679
10:30.523	ID:4	80646	750	326929		0	327679
10:30.557	ID:1	80646	758	326921		0	327679
10:30.889	ID:5	80646	750	326929		0	327679
10:31.074	ID:3	80646	744	326935		0	327680
10:40.411	ID:2	81926	4183	323496		30	327649
10:40.523	ID:4	81926	4112	323568		31	327648
10:40.557	ID:1	81926	10738	316942		76	327603
10:41.074	ID:3	81926	743	326935		0	327680
10:50.411	ID:2	83206	788	326890		0	327679
10:50.523	ID:4	83206	778	326901		0	327679
10:50.557	ID:1	83206	879	326799		47	327631
10:50.889	ID:5	83206	784	326895		0	327679
10:51.074	ID:3	83206	757	326921		0	327680
11:00.411	ID:2	84486	757	326922		0	327680
11:00.522	ID:4	84486	755	326925		0	327679
